ID;Binary-Euclid-Precision;Binary-Euclid-Recall;Binary-Euclid-F-measure;Binary-Cosine-Precision;Binary-Cosine-Recall;Binary-Cosine-F-measure;TF-Euclid-Precision;TF-Euclid-Recall;TF-Euclid-F-measure;TF-Cosine-Precision;TF-Cosine-Recall;TF-Cosine-F-measure;TF-IDF-Cosine-Precision;TF-IDF-Euclid-Recall;TF-IDF-Euclid-F-measure;TF-IDF-Cosine-Precision;TF-IDF-Cosine-Recall;TF-IDF-Cosine-F-measure
138;0,0;0,0;0;0,1;0,3333333333333333;0,15384615384615383;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0
139;0,0;0,0;0;0,1;0,2;0,13333333333333333;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0
140;0,0;0,0;0;0,2;0,2857142857142857;0,23529411764705882;0,1;0,14285714285714285;0,11764705882352941;0,1;0,14285714285714285;0,11764705882352941;0,2;0,2857142857142857;0,23529411764705882;0,2;0,2857142857142857;0,23529411764705882
141;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,1;0,14285714285714285;0,11764705882352941;0,1;0,14285714285714285;0,11764705882352941;0,1;0,14285714285714285;0,11764705882352941
142;0,0;0,0;0;0,1;0,5;0,16666666666666669;0,0;0,0;0;0,1;0,5;0,16666666666666669;0,1;0,5;0,16666666666666669;0,1;0,5;0,16666666666666669
143;0,0;0,0;0;0,0;0,0;0;0,1;0,3333333333333333;0,15384615384615383;0,0;0,0;0;0,2;0,6666666666666666;0,30769230769230765;0,2;0,6666666666666666;0,30769230769230765
144;0,1;0,14285714285714285;0,11764705882352941;0,4;0,5714285714285714;0,47058823529411764;0,1;0,14285714285714285;0,11764705882352941;0,3;0,42857142857142855;0,3529411764705882;0,6;0,8571428571428571;0,7058823529411764;0,6;0,8571428571428571;0,7058823529411764
145;0,1;0,125;0,11111111111111112;0,3;0,375;0,33333333333333326;0,1;0,125;0,11111111111111112;0,2;0,25;0,22222222222222224;0,4;0,5;0,4444444444444445;0,4;0,5;0,4444444444444445
146;0,1;0,3333333333333333;0,15384615384615383;0,1;0,3333333333333333;0,15384615384615383;0,0;0,0;0;0,1;0,3333333333333333;0,15384615384615383;0,3;1,0;0,4615384615384615;0,3;1,0;0,4615384615384615
147;0,0;0,0;0;0,2;0,18181818181818182;0,1904761904761905;0,1;0,09090909090909091;0,09523809523809525;0,1;0,09090909090909091;0,09523809523809525;0,3;0,2727272727272727;0,28571428571428564;0,4;0,36363636363636365;0,380952380952381
148;0,1;0,14285714285714285;0,11764705882352941;0,2;0,2857142857142857;0,23529411764705882;0,2;0,2857142857142857;0,23529411764705882;0,2;0,2857142857142857;0,23529411764705882;0,2;0,2857142857142857;0,23529411764705882;0,3;0,42857142857142855;0,3529411764705882
149;0,0;0,0;0;0,0;0,0;0;0,1;0,08333333333333333;0,0909090909090909;0,1;0,08333333333333333;0,0909090909090909;0,3;0,25;0,2727272727272727;0,3;0,25;0,2727272727272727
150;0,0;0,0;0;0,3;1,0;0,4615384615384615;0,2;0,6666666666666666;0,30769230769230765;0,2;0,6666666666666666;0,30769230769230765;0,3;1,0;0,4615384615384615;0,3;1,0;0,4615384615384615
151;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0
152;0,0;0,0;0;0,2;0,2857142857142857;0,23529411764705882;0,0;0,0;0;0,0;0,0;0;0,1;0,14285714285714285;0,11764705882352941;0,1;0,14285714285714285;0,11764705882352941
153;0,0;0,0;0;0,3;0,375;0,33333333333333326;0,1;0,125;0,11111111111111112;0,2;0,25;0,22222222222222224;0,4;0,5;0,4444444444444445;0,4;0,5;0,4444444444444445
154;0,0;0,0;0;0,1;0,3333333333333333;0,15384615384615383;0,0;0,0;0;0,0;0,0;0;0,2;0,6666666666666666;0,30769230769230765;0,2;0,6666666666666666;0,30769230769230765
155;0,0;0,0;0;0,1;0,14285714285714285;0,11764705882352941;0,1;0,14285714285714285;0,11764705882352941;0,2;0,2857142857142857;0,23529411764705882;0,3;0,42857142857142855;0,3529411764705882;0,3;0,42857142857142855;0,3529411764705882
156;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,1;0,06666666666666667;0,08;0,1;0,06666666666666667;0,08;0,1;0,06666666666666667;0,08
157;0,0;0,0;0;0,6;0,15;0,24;0,1;0,025;0,04000000000000001;0,1;0,025;0,04000000000000001;0,4;0,1;0,16000000000000003;0,6;0,15;0,24
158;0,0;0,0;0;0,2;0,2222222222222222;0,2105263157894737;0,2;0,2222222222222222;0,2105263157894737;0,2;0,2222222222222222;0,2105263157894737;0,2;0,2222222222222222;0,2105263157894737;0,2;0,2222222222222222;0,2105263157894737
159;0,0;0,0;0;0,1;0,1111111111111111;0,10526315789473685;0,0;0,0;0;0,0;0,0;0;0,2;0,2222222222222222;0,2105263157894737;0,2;0,2222222222222222;0,2105263157894737
160;0,0;0,0;0;0,1;0,16666666666666666;0,125;0,0;0,0;0;0,1;0,16666666666666666;0,125;0,1;0,16666666666666666;0,125;0,1;0,16666666666666666;0,125
161;0,0;0,0;0;0,2;0,2857142857142857;0,23529411764705882;0,1;0,14285714285714285;0,11764705882352941;0,2;0,2857142857142857;0,23529411764705882;0,1;0,14285714285714285;0,11764705882352941;0,2;0,2857142857142857;0,23529411764705882
162;0,0;0,0;0;0,2;0,2222222222222222;0,2105263157894737;0,0;0,0;0;0,1;0,1111111111111111;0,10526315789473685;0,1;0,1111111111111111;0,10526315789473685;0,1;0,1111111111111111;0,10526315789473685
163;0,1;0,25;0,14285714285714288;0,2;0,5;0,28571428571428575;0,1;0,25;0,14285714285714288;0,1;0,25;0,14285714285714288;0,2;0,5;0,28571428571428575;0,2;0,5;0,28571428571428575
164;0,0;0,0;0;0,1;0,1111111111111111;0,10526315789473685;0,2;0,2222222222222222;0,2105263157894737;0,2;0,2222222222222222;0,2105263157894737;0,5;0,5555555555555556;0,5263157894736842;0,7;0,7777777777777778;0,7368421052631577
165;0,0;0,0;0;0,2;0,6666666666666666;0,30769230769230765;0,0;0,0;0;0,0;0,0;0;0,3;1,0;0,4615384615384615;0,3;1,0;0,4615384615384615
166;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,1;0,1111111111111111;0,10526315789473685;0,1;0,1111111111111111;0,10526315789473685
167;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0
168;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,2;0,6666666666666666;0,30769230769230765;0,2;0,6666666666666666;0,30769230769230765
169;0,0;0,0;0;0,0;0,0;0;0,1;0,2;0,13333333333333333;0,1;0,2;0,13333333333333333;0,3;0,6;0,4;0,3;0,6;0,4
170;0,1;0,14285714285714285;0,11764705882352941;0,2;0,2857142857142857;0,23529411764705882;0,0;0,0;0;0,3;0,42857142857142855;0,3529411764705882;0,4;0,5714285714285714;0,47058823529411764;0,5;0,7142857142857143;0,588235294117647
171;0,0;0,0;0;0,3;0,75;0,4285714285714285;0,2;0,5;0,28571428571428575;0,3;0,75;0,4285714285714285;0,4;1,0;0,5714285714285715;0,4;1,0;0,5714285714285715
172;0,2;0,4;0,26666666666666666;0,4;0,8;0,5333333333333333;0,5;1,0;0,6666666666666666;0,5;1,0;0,6666666666666666;0,5;1,0;0,6666666666666666;0,5;1,0;0,6666666666666666
173;0,0;0,0;0;0,3;1,0;0,4615384615384615;0,0;0,0;0;0,1;0,3333333333333333;0,15384615384615383;0,3;1,0;0,4615384615384615;0,3;1,0;0,4615384615384615
174;0,1;0,16666666666666666;0,125;0,3;0,5;0,37499999999999994;0,0;0,0;0;0,1;0,16666666666666666;0,125;0,2;0,3333333333333333;0,25;0,2;0,3333333333333333;0,25
175;0,0;0,0;0;0,2;0,3333333333333333;0,25;0,1;0,16666666666666666;0,125;0,1;0,16666666666666666;0,125;0,1;0,16666666666666666;0,125;0,2;0,3333333333333333;0,25
176;0,0;0,0;0;0,1;0,125;0,11111111111111112;0,2;0,25;0,22222222222222224;0,2;0,25;0,22222222222222224;0,2;0,25;0,22222222222222224;0,2;0,25;0,22222222222222224
177;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,3;0,5;0,37499999999999994;0,3;0,5;0,37499999999999994
178;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0
179;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,1;0,2;0,13333333333333333;0,3;0,6;0,4;0,3;0,6;0,4
180;0,0;0,0;0;0,3;0,375;0,33333333333333326;0,2;0,25;0,22222222222222224;0,3;0,375;0,33333333333333326;0,4;0,5;0,4444444444444445;0,4;0,5;0,4444444444444445
181;0,0;0,0;0;0,2;0,3333333333333333;0,25;0,2;0,3333333333333333;0,25;0,2;0,3333333333333333;0,25;0,1;0,16666666666666666;0,125;0,1;0,16666666666666666;0,125
182;0,0;0,0;0;0,2;0,6666666666666666;0,30769230769230765;0,2;0,6666666666666666;0,30769230769230765;0,2;0,6666666666666666;0,30769230769230765;0,2;0,6666666666666666;0,30769230769230765;0,2;0,6666666666666666;0,30769230769230765
183;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0
184;0,0;0,0;0;0,2;0,25;0,22222222222222224;0,0;0,0;0;0,0;0,0;0;0,1;0,125;0,11111111111111112;0,1;0,125;0,11111111111111112
185;0,0;0,0;0;0,6;0,6;0,6;0,8;0,8;0,8000000000000002;0,7;0,7;0,7;0,6;0,6;0,6;0,7;0,7;0,7
186;0,0;0,0;0;0,2;0,11764705882352941;0,14814814814814817;0,1;0,058823529411764705;0,07407407407407408;0,2;0,11764705882352941;0,14814814814814817;0,3;0,17647058823529413;0,22222222222222224;0,4;0,23529411764705882;0,29629629629629634
187;0,1;0,14285714285714285;0,11764705882352941;0,1;0,14285714285714285;0,11764705882352941;0,1;0,14285714285714285;0,11764705882352941;0,1;0,14285714285714285;0,11764705882352941;0,1;0,14285714285714285;0,11764705882352941;0,1;0,14285714285714285;0,11764705882352941
188;0,0;0,0;0;0,0;0,0;0;0,1;0,08333333333333333;0,0909090909090909;0,2;0,16666666666666666;0,1818181818181818;0,4;0,3333333333333333;0,3636363636363636;0,4;0,3333333333333333;0,3636363636363636
189;0,0;0,0;0;0,1;0,1;0,10000000000000002;0,0;0,0;0;0,0;0,0;0;0,3;0,3;0,3;0,3;0,3;0,3
190;0,0;0,0;0;0,2;0,3333333333333333;0,25;0,1;0,16666666666666666;0,125;0,2;0,3333333333333333;0,25;0,3;0,5;0,37499999999999994;0,3;0,5;0,37499999999999994
191;0,0;0,0;0;0,2;0,14285714285714285;0,16666666666666666;0,2;0,14285714285714285;0,16666666666666666;0,3;0,21428571428571427;0,25;0,7;0,5;0,5833333333333334;0,8;0,5714285714285714;0,6666666666666666
192;0,0;0,0;0;0,3;0,6;0,4;0,1;0,2;0,13333333333333333;0,1;0,2;0,13333333333333333;0,2;0,4;0,26666666666666666;0,3;0,6;0,4
193;0,0;0,0;0;0,4;0,4;0,4000000000000001;0,4;0,4;0,4000000000000001;0,4;0,4;0,4000000000000001;0,7;0,7;0,7;0,7;0,7;0,7
194;0,0;0,0;0;0,2;0,2857142857142857;0,23529411764705882;0,2;0,2857142857142857;0,23529411764705882;0,3;0,42857142857142855;0,3529411764705882;0,3;0,42857142857142855;0,3529411764705882;0,4;0,5714285714285714;0,47058823529411764
195;0,0;0,0;0;0,1;0,25;0,14285714285714288;0,1;0,25;0,14285714285714288;0,2;0,5;0,28571428571428575;0,2;0,5;0,28571428571428575;0,2;0,5;0,28571428571428575
196;0,0;0,0;0;0,1;0,07692307692307693;0,08695652173913043;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0
197;0,0;0,0;0;0,2;0,5;0,28571428571428575;0,2;0,5;0,28571428571428575;0,2;0,5;0,28571428571428575;0,4;1,0;0,5714285714285715;0,4;1,0;0,5714285714285715
198;0,0;0,0;0;0,1;0,2;0,13333333333333333;0,0;0,0;0;0,0;0,0;0;0,1;0,2;0,13333333333333333;0,1;0,2;0,13333333333333333
199;0,0;0,0;0;0,0;0,0;0;0,1;0,1111111111111111;0,10526315789473685;0,1;0,1111111111111111;0,10526315789473685;0,2;0,2222222222222222;0,2105263157894737;0,2;0,2222222222222222;0,2105263157894737
200;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,2;0,5;0,28571428571428575;0,2;0,5;0,28571428571428575
201;0,0;0,0;0;0,2;0,11764705882352941;0,14814814814814817;0,2;0,11764705882352941;0,14814814814814817;0,1;0,058823529411764705;0,07407407407407408;0,4;0,23529411764705882;0,29629629629629634;0,4;0,23529411764705882;0,29629629629629634
202;0,0;0,0;0;0,2;0,13333333333333333;0,16;0,0;0,0;0;0,1;0,06666666666666667;0,08;0,2;0,13333333333333333;0,16;0,2;0,13333333333333333;0,16
203;0,0;0,0;0;0,1;0,06666666666666667;0,08;0,0;0,0;0;0,0;0,0;0;0,2;0,13333333333333333;0,16;0,2;0,13333333333333333;0,16
204;0,0;0,0;0;0,1;0,06666666666666667;0,08;0,0;0,0;0;0,1;0,06666666666666667;0,08;0,0;0,0;0;0,0;0,0;0
205;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0
206;0,0;0,0;0;0,2;0,5;0,28571428571428575;0,1;0,25;0,14285714285714288;0,1;0,25;0,14285714285714288;0,3;0,75;0,4285714285714285;0,3;0,75;0,4285714285714285
207;0,1;0,16666666666666666;0,125;0,0;0,0;0;0,2;0,3333333333333333;0,25;0,3;0,5;0,37499999999999994;0,3;0,5;0,37499999999999994;0,3;0,5;0,37499999999999994
208;0,0;0,0;0;0,2;0,2857142857142857;0,23529411764705882;0,0;0,0;0;0,0;0,0;0;0,3;0,42857142857142855;0,3529411764705882;0,3;0,42857142857142855;0,3529411764705882
209;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,1;0,07692307692307693;0,08695652173913043;0,1;0,07692307692307693;0,08695652173913043
210;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0
211;0,0;0,0;0;0,2;0,16666666666666666;0,1818181818181818;0,1;0,08333333333333333;0,0909090909090909;0,1;0,08333333333333333;0,0909090909090909;0,0;0,0;0;0,0;0,0;0
212;0,1;0,06666666666666667;0,08;0,5;0,3333333333333333;0,4;0,2;0,13333333333333333;0,16;0,3;0,2;0,24;0,5;0,3333333333333333;0,4;0,6;0,4;0,48
213;0,0;0,0;0;0,5;0,4166666666666667;0,45454545454545453;0,2;0,16666666666666666;0,1818181818181818;0,2;0,16666666666666666;0,1818181818181818;0,5;0,4166666666666667;0,45454545454545453;0,6;0,5;0,5454545454545454
214;0,0;0,0;0;0,2;0,4;0,26666666666666666;0,2;0,4;0,26666666666666666;0,2;0,4;0,26666666666666666;0,2;0,4;0,26666666666666666;0,2;0,4;0,26666666666666666
215;0,0;0,0;0;0,1;0,3333333333333333;0,15384615384615383;0,0;0,0;0;0,0;0,0;0;0,1;0,3333333333333333;0,15384615384615383;0,1;0,3333333333333333;0,15384615384615383
216;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0
217;0,0;0,0;0;0,1;0,0625;0,07692307692307693;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0
218;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,1;0,0625;0,07692307692307693;0,3;0,1875;0,23076923076923075;0,4;0,25;0,3076923076923077
219;0,0;0,0;0;0,0;0,0;0;0,2;0,10526315789473684;0,13793103448275862;0,2;0,10526315789473684;0,13793103448275862;0,1;0,05263157894736842;0,06896551724137931;0,1;0,05263157894736842;0,06896551724137931
220;0,0;0,0;0;0,0;0,0;0;0,0;0,0;0;0,1;0,05;0,06666666666666667;0,0;0,0;0;0,1;0,05;0,06666666666666667
221;0,0;0,0;0;0,0;0,0;0;0,1;0,05263157894736842;0,06896551724137931;0,1;0,05263157894736842;0,06896551724137931;0,2;0,10526315789473684;0,13793103448275862;0,2;0,10526315789473684;0,13793103448275862
222;0,0;0,0;0;0,2;0,2;0,20000000000000004;0,3;0,3;0,3;0,3;0,3;0,3;0,2;0,2;0,20000000000000004;0,3;0,3;0,3
223;0,0;0,0;0;0,1;0,2;0,13333333333333333;0,2;0,4;0,26666666666666666;0,1;0,2;0,13333333333333333;0,2;0,4;0,26666666666666666;0,2;0,4;0,26666666666666666
224;0,1;0,1111111111111111;0,10526315789473685;0,3;0,3333333333333333;0,3157894736842105;0,4;0,4444444444444444;0,4210526315789474;0,3;0,3333333333333333;0,3157894736842105;0,3;0,3333333333333333;0,3157894736842105;0,4;0,4444444444444444;0,4210526315789474
225;0,0;0,0;0;0,3;0,12;0,17142857142857143;0,2;0,08;0,11428571428571428;0,2;0,08;0,11428571428571428;0,3;0,12;0,17142857142857143;0,3;0,12;0,17142857142857143
